customer_id,operator,circle,city_tier,age,gender,plan_type,device_type,tenure_months,monthly_recharge_inr,plan_validity_days,days_since_last_recharge,payment_channel,ott_bundle,data_gb_month,voice_minutes_month,sms_per_month,recharge_change_pct,data_change_pct,dual_sim,five_g_area,call_drop_rate_pct,network_complaints_3m,care_calls_3m,churn
IN104237,Vi,Delhi,Tier-2,21,Male,Prepaid,4G smartphone,52,278,28,6,Operator app,0,16.1,426,23,17.6,-14.3,0,0,1.9,2,0,0
IN104238,Jio,Maharashtra,Tier-2,37,Male,Prepaid,5G smartphone,9,488,28,10,Retail shop,0,11.5,573,26,-3.8,-32.7,1,1,1.9,3,1,1
IN104239,Jio,Tamil Nadu,Tier-3,46,Male,Prepaid,4G smartphone,5,221,28,11,UPI app,0,12.8,367,21,5.8,-37.7,1,0,1.6,1,0,0
IN104240,Vi,West Bengal,Tier-3,22,Male,Postpaid,5G smartphone,4,529,30,3,Operator app,1,29.8,171,20,-23.5,-32.8,0,0,1.6,2,0,0
IN104241,Vi,Tamil Nadu,Rural,23,Male,Prepaid,4G smartphone,50,333,28,7,Operator app,0,20.0,602,25,25.4,-22.0,1,0,3.3,3,1,0
IN104242,Jio,Maharashtra,Tier-3,39,Male,Prepaid,4G smartphone,3,246,365,157,UPI app,0,10.0,456,17,-25.5,32.1,1,0,1.6,1,2,0
IN104243,Jio,Gujarat,Rural,18,Female,Prepaid,4G smartphone,11,277,28,6,Operator app,0,15.0,414,29,1.2,-64.8,1,0,3.2,0,1,0
IN104244,Jio,Karnataka,Tier-3,24,Female,Postpaid,4G smartphone,86,449,30,22,Auto-debit,1,23.2,623,21,1.4,-18.5,0,0,1.2,1,1,0
IN104245,Airtel,Mumbai,Metro,21,Female,Prepaid,4G smartphone,93,293,28,18,UPI app,0,18.7,585,14,8.0,82.2,0,1,4.1,1,1,0
IN104246,Vi,Gujarat,Metro,39,Female,Prepaid,4G smartphone,25,236,84,158,UPI app,0,23.4,193,25,-1.2,4.3,0,1,3.8,5,0,0
IN104247,Airtel,Bihar,Tier-3,25,Male,Postpaid,4G smartphone,18,579,30,17,UPI app,1,9.6,324,21,40.2,-6.5,1,0,1.5,3,1,0
IN104248,Airtel,Uttar Pradesh,Tier-3,29,Male,Prepaid,5G smartphone,70,254,365,28,UPI app,0,24.4,140,17,3.8,1.3,1,0,1.3,2,1,0
IN104249,Vi,Bihar,Metro,24,Male,Prepaid,Feature phone,8,384,28,26,Retail shop,0,0.6,342,19,6.2,36.1,1,1,3.4,1,1,0
IN104250,Airtel,Mumbai,Tier-2,43,Female,Prepaid,5G smartphone,11,292,56,8,Operator app,1,19.5,390,15,-5.7,-38.0,1,0,1.2,0,0,1
IN104251,Airtel,Rajasthan,Tier-2,23,Female,Prepaid,4G smartphone,6,239,84,30,Retail shop,0,13.1,87,17,-3.9,37.4,1,1,3.1,0,0,0
IN104252,Airtel,Bihar,Tier-3,18,Female,Prepaid,4G smartphone,23,261,28,34,Operator app,0,25.7,332,27,-5.9,42.9,0,0,5.1,0,1,0
IN104253,Jio,Karnataka,Tier-2,18,Female,Prepaid,5G smartphone,115,421,365,19,Retail shop,0,33.7,278,23,-8.0,-11.0,0,1,1.1,0,0,0
IN104254,Vi,Mumbai,Tier-2,38,Male,Postpaid,4G smartphone,18,603,30,1,UPI app,1,21.5,514,19,8.1,-10.2,0,1,1.5,0,0,0
IN104255,Airtel,West Bengal,Metro,39,Female,Postpaid,4G smartphone,62,431,30,31,UPI app,1,34.8,601,20,-6.1,47.4,0,1,1.4,2,0,0
IN104256,Airtel,Rajasthan,Tier-2,44,Female,Prepaid,4G smartphone,29,178,56,8,UPI app,0,12.9,522,17,-13.8,48.3,1,0,1.9,1,0,0
IN104257,Jio,Delhi,Tier-3,19,Female,Prepaid,4G smartphone,7,234,28,9,Retail shop,0,33.5,314,18,6.2,-18.3,1,0,2.3,1,1,0
IN104258,BSNL,West Bengal,Rural,29,Male,Prepaid,5G smartphone,30,141,56,8,Operator app,0,26.8,474,26,4.1,-40.9,1,0,4.3,1,0,1
IN104259,Airtel,Rajasthan,Tier-2,56,Male,Postpaid,4G smartphone,41,484,30,12,Auto-debit,1,7.7,289,11,-9.8,32.0,0,0,1.1,1,3,0
IN104260,BSNL,Delhi,Tier-3,28,Male,Prepaid,4G smartphone,15,179,84,8,UPI app,0,17.7,222,16,-31.9,-63.0,0,0,0.8,0,0,0
IN104261,Vi,Maharashtra,Tier-3,26,Male,Prepaid,5G smartphone,4,248,28,14,Retail shop,0,25.3,228,25,-15.0,13.9,1,0,3.6,0,1,0
IN104262,Airtel,Delhi,Tier-3,31,Male,Postpaid,4G smartphone,64,862,30,8,UPI app,0,7.7,515,17,-0.2,-36.5,0,0,1.4,3,3,1
IN104263,Vi,Mumbai,Tier-2,37,Male,Postpaid,4G smartphone,2,342,30,15,Auto-debit,0,11.3,612,25,-26.5,-9.4,0,0,2.8,0,3,0
IN104264,Jio,Uttar Pradesh,Metro,37,Male,Prepaid,5G smartphone,37,429,28,32,Operator app,0,21.3,333,19,45.6,-14.3,0,1,3.5,0,0,0
IN104265,Jio,Tamil Nadu,Rural,25,Male,Prepaid,4G smartphone,22,270,365,233,UPI app,0,21.4,451,24,-17.5,21.1,1,0,3.2,2,0,0
IN104266,Jio,Delhi,Rural,26,Female,Postpaid,5G smartphone,9,482,30,55,Auto-debit,1,73.8,259,24,2.0,1.9,0,0,5.4,0,1,0
IN104267,Vi,Rajasthan,Tier-2,29,Male,Prepaid,4G smartphone,40,234,28,11,Retail shop,0,18.6,480,18,14.7,-7.0,1,0,0.7,1,0,1
IN104268,Vi,Karnataka,Tier-3,24,Female,Postpaid,4G smartphone,31,646,30,13,Auto-debit,0,19.4,110,20,34.4,4.3,0,1,1.1,0,0,0
IN104269,Jio,Rajasthan,Metro,19,Female,Prepaid,4G smartphone,32,306,28,6,Operator app,0,10.6,525,24,-5.2,48.6,1,1,2.0,0,0,0
IN104270,BSNL,Mumbai,Metro,50,Male,Prepaid,5G smartphone,15,283,84,1,UPI app,0,22.6,534,21,-28.3,-18.4,1,1,3.2,0,0,1
IN104271,Jio,Maharashtra,Metro,27,Male,Postpaid,5G smartphone,7,364,30,37,Operator app,0,39.5,255,21,17.6,24.1,0,1,4.7,0,1,0
IN104272,Vi,Gujarat,Tier-3,28,Male,Postpaid,4G smartphone,37,581,30,32,Operator app,1,19.8,559,23,11.1,-22.1,0,0,2.0,1,1,0
IN104273,Vi,Uttar Pradesh,Tier-2,28,Male,Prepaid,Feature phone,4,410,28,7,Retail shop,1,0.9,0,25,3.0,-8.7,0,1,4.6,1,0,1
IN104274,Airtel,Uttar Pradesh,Metro,31,Male,Postpaid,4G smartphone,8,421,30,18,Auto-debit,0,13.1,302,17,-16.2,-23.6,0,0,1.0,0,2,0
IN104275,Airtel,Gujarat,Metro,36,Female,Prepaid,4G smartphone,1,220,28,14,Operator app,0,11.5,489,21,-13.5,2.5,0,1,2.2,2,2,0
IN104276,Jio,Delhi,Metro,27,Male,Postpaid,4G smartphone,26,583,30,10,Auto-debit,0,50.0,333,25,-5.5,16.1,0,1,1.1,0,0,0
IN104277,Vi,Rajasthan,Tier-2,43,Female,Prepaid,4G smartphone,9,228,28,6,UPI app,0,24.5,91,24,10.6,-25.9,1,0,2.2,1,0,0
IN104278,Airtel,West Bengal,Tier-3,37,Male,Postpaid,Feature phone,9,384,30,2,Auto-debit,0,0.7,377,22,-16.3,5.5,0,0,3.1,1,0,0
IN104279,Jio,Gujarat,Tier-3,30,Female,Prepaid,4G smartphone,5,336,28,10,UPI app,0,8.6,228,21,14.4,7.3,1,0,4.9,3,0,0
IN104280,Airtel,Uttar Pradesh,Tier-2,25,Female,Prepaid,4G smartphone,12,506,28,6,Retail shop,1,17.8,550,25,-0.1,7.0,0,0,0.9,1,0,0
IN104281,Jio,Tamil Nadu,Tier-2,42,Male,Prepaid,4G smartphone,8,272,28,9,UPI app,1,28.5,88,25,-23.7,-35.1,1,1,2.6,0,0,1
IN104282,Jio,Maharashtra,Rural,30,Male,Prepaid,5G smartphone,37,152,28,17,UPI app,0,46.3,346,19,6.9,31.0,0,0,1.8,1,1,0
IN104283,Airtel,West Bengal,Tier-2,19,Female,Prepaid,4G smartphone,8,266,365,131,UPI app,0,25.1,122,17,8.0,-6.3,0,0,1.3,1,1,0
IN104284,Vi,Bihar,Tier-2,42,Female,Prepaid,5G smartphone,42,170,84,63,Retail shop,0,27.8,363,23,-29.1,-7.5,0,1,1.4,1,0,0
IN104285,Airtel,Rajasthan,Rural,24,Female,Postpaid,4G smartphone,60,408,30,8,UPI app,1,9.6,183,19,-5.2,-10.2,0,0,2.7,2,3,0
IN104286,Vi,Delhi,Tier-3,40,Female,Prepaid,5G smartphone,23,261,28,14,UPI app,0,24.3,327,20,-33.4,-30.3,1,0,3.1,0,0,1
IN104287,Airtel,Mumbai,Tier-2,18,Male,Prepaid,4G smartphone,28,316,56,3,Operator app,0,19.4,265,20,4.1,13.4,0,1,0.7,0,0,0
IN104288,BSNL,Bihar,Tier-2,28,Female,Prepaid,5G smartphone,84,305,28,9,Operator app,0,25.1,266,18,1.9,4.0,1,1,1.3,1,1,0
IN104289,Jio,Tamil Nadu,Metro,43,Male,Prepaid,4G smartphone,15,254,56,30,Operator app,0,24.3,369,12,12.3,22.4,1,1,0.6,0,1,1
IN104290,Airtel,Maharashtra,Metro,32,Female,Prepaid,4G smartphone,7,313,28,11,UPI app,0,17.0,460,21,-25.0,24.1,1,1,1.2,0,0,0
IN104291,Airtel,Delhi,Rural,37,Female,Prepaid,Feature phone,49,169,28,14,Operator app,0,0.5,369,16,13.9,-10.2,0,0,3.0,1,0,0
IN104292,Airtel,Mumbai,Tier-3,22,Male,Prepaid,4G smartphone,9,293,28,2,Operator app,0,15.2,329,15,9.7,24.9,0,0,4.9,1,2,1
IN104293,Jio,Uttar Pradesh,Metro,35,Female,Prepaid,5G smartphone,63,346,28,5,UPI app,0,13.9,530,10,3.7,-14.1,0,1,2.6,1,0,0
IN104294,Vi,Gujarat,Metro,32,Female,Prepaid,4G smartphone,11,535,84,28,Retail shop,0,8.8,224,17,14.5,32.3,1,1,1.3,0,2,0
IN104295,Jio,Gujarat,Tier-2,34,Male,Prepaid,Feature phone,40,282,28,8,UPI app,1,0.9,434,20,13.5,28.1,0,1,1.2,0,0,0
IN104296,Jio,Rajasthan,Tier-2,52,Female,Prepaid,4G smartphone,20,186,28,18,Retail shop,0,14.1,302,27,-11.4,-23.5,1,1,1.9,0,0,1
IN104297,Jio,Mumbai,Tier-3,45,Female,Prepaid,4G smartphone,9,141,56,4,UPI app,0,12.7,681,22,-21.0,26.5,0,0,4.2,0,0,0
IN104298,Jio,Karnataka,Tier-2,39,Male,Prepaid,4G smartphone,2,266,28,41,UPI app,0,8.3,227,20,5.0,-4.2,0,1,3.5,1,2,1
IN104299,Jio,Maharashtra,Rural,40,Male,Prepaid,4G smartphone,42,99,28,8,UPI app,0,20.5,196,24,4.6,-22.1,1,0,2.1,0,1,0
IN104300,Jio,Maharashtra,Tier-3,22,Male,Postpaid,4G smartphone,44,428,30,31,Auto-debit,1,5.9,332,22,-42.3,10.1,0,1,3.2,1,1,0
IN104301,Jio,Delhi,Rural,27,Male,Prepaid,4G smartphone,12,156,56,7,UPI app,0,19.9,315,28,-33.6,-49.1,1,0,3.3,1,0,1
IN104302,BSNL,Uttar Pradesh,Rural,18,Male,Prepaid,4G smartphone,8,144,84,43,Operator app,0,5.3,376,20,-1.8,-11.2,0,0,2.1,0,1,0
IN104303,Jio,Rajasthan,Rural,19,Female,Prepaid,5G smartphone,1,201,28,30,Retail shop,0,31.2,352,14,-0.0,16.4,0,0,6.8,1,0,1
IN104304,Airtel,Mumbai,Rural,23,Male,Prepaid,5G smartphone,6,133,28,15,Retail shop,0,49.5,335,23,5.3,-12.5,1,0,3.6,0,0,0
IN104305,Airtel,Rajasthan,Tier-2,31,Female,Prepaid,4G smartphone,15,144,28,10,Retail shop,0,13.5,551,22,-27.2,-16.7,0,1,2.0,3,3,0
IN104306,Jio,Uttar Pradesh,Tier-2,19,Male,Prepaid,4G smartphone,12,298,28,7,Retail shop,0,15.2,551,19,26.6,-7.8,0,1,1.2,1,1,0
IN104307,Airtel,Maharashtra,Metro,31,Female,Prepaid,5G smartphone,9,263,84,2,Operator app,0,56.1,355,17,1.0,23.6,0,1,1.3,1,0,0
IN104308,BSNL,West Bengal,Tier-3,30,Male,Prepaid,5G smartphone,44,242,56,42,UPI app,0,14.7,334,28,-8.2,-12.1,1,0,1.1,0,1,0
IN104309,Jio,Gujarat,Tier-3,20,Female,Prepaid,5G smartphone,1,229,365,85,UPI app,1,27.6,369,18,0.6,3.0,0,0,1.2,0,0,0
IN104310,Jio,West Bengal,Metro,47,Male,Prepaid,4G smartphone,2,360,28,17,UPI app,0,11.0,418,20,16.3,14.0,0,1,5.1,3,3,0
IN104311,Vi,Mumbai,Rural,18,Female,Prepaid,5G smartphone,11,206,84,75,Retail shop,0,28.8,100,18,2.8,7.4,0,0,6.8,1,2,0
IN104312,Airtel,Karnataka,Rural,43,Male,Prepaid,5G smartphone,11,234,84,40,Operator app,0,29.8,556,21,1.5,-26.5,1,0,1.8,1,2,0
IN104313,Vi,Rajasthan,Tier-3,18,Female,Prepaid,5G smartphone,12,389,365,154,Retail shop,0,50.9,485,23,-36.6,31.5,1,1,1.1,0,1,0
IN104314,Airtel,Delhi,Tier-2,30,Male,Prepaid,5G smartphone,18,282,28,19,UPI app,0,15.2,301,8,-27.6,-16.5,0,0,1.5,2,2,0
IN104315,Jio,Gujarat,Metro,20,Female,Prepaid,4G smartphone,6,364,365,331,UPI app,0,19.5,241,14,20.8,-27.5,0,1,1.9,2,2,0
IN104316,BSNL,Maharashtra,Tier-3,25,Male,Prepaid,5G smartphone,21,224,56,10,UPI app,0,71.7,162,13,-25.6,13.9,1,0,2.1,0,0,0
IN104317,Vi,Mumbai,Metro,50,Male,Prepaid,5G smartphone,32,154,84,33,Operator app,0,23.8,432,23,-14.5,20.7,1,1,1.6,1,1,0
IN104318,Vi,Mumbai,Tier-3,28,Female,Prepaid,4G smartphone,75,205,28,15,Retail shop,0,17.8,630,13,-34.2,24.2,1,0,4.0,0,0,1
IN104319,Jio,Bihar,Tier-2,20,Male,Prepaid,5G smartphone,43,402,28,15,Retail shop,0,19.7,0,17,-27.1,3.6,0,0,3.2,1,1,0
IN104320,Vi,Delhi,Tier-2,36,Female,Prepaid,4G smartphone,32,298,365,157,UPI app,0,38.8,340,25,-7.7,-9.0,0,1,2.8,1,1,0
IN104321,Jio,Delhi,Tier-2,28,Male,Prepaid,4G smartphone,5,212,84,50,Operator app,0,6.1,89,15,40.1,7.5,0,0,2.5,1,0,0
IN104322,Jio,Delhi,Tier-3,33,Female,Postpaid,4G smartphone,11,563,30,36,Operator app,1,14.4,279,17,26.5,-23.6,0,0,2.5,1,0,0
IN104323,Airtel,West Bengal,Tier-2,22,Male,Prepaid,Feature phone,15,170,28,13,UPI app,0,0.5,283,18,-1.6,28.2,1,1,2.1,1,0,0
IN104324,Airtel,Bihar,Rural,23,Female,Prepaid,4G smartphone,27,244,28,2,UPI app,0,5.8,557,19,-11.8,7.7,1,0,3.3,2,2,1
IN104325,Jio,Mumbai,Metro,24,Female,Prepaid,5G smartphone,12,252,28,1,Retail shop,0,15.3,375,17,5.9,-0.9,0,1,4.9,0,1,1
IN104326,Airtel,Gujarat,Rural,39,Female,Postpaid,4G smartphone,35,466,30,6,UPI app,1,11.0,465,21,15.9,51.6,0,0,4.4,2,0,0
IN104327,Jio,Gujarat,Metro,29,Female,Prepaid,5G smartphone,28,209,28,12,UPI app,1,25.8,269,20,-4.4,24.0,0,1,2.8,1,2,0
IN104328,Vi,Karnataka,Tier-2,21,Female,Prepaid,Feature phone,57,271,28,23,Operator app,0,0.5,388,22,-31.8,-32.2,0,0,1.0,1,0,0
IN104329,Vi,Delhi,Rural,33,Female,Prepaid,4G smartphone,48,99,28,8,Operator app,0,4.9,377,19,-6.5,13.1,0,0,7.6,5,4,0
IN104330,Airtel,Uttar Pradesh,Tier-3,32,Female,Postpaid,4G smartphone,99,425,30,23,Auto-debit,0,22.7,646,23,7.7,22.8,0,0,3.6,0,0,0
IN104331,BSNL,Delhi,Tier-3,37,Male,Prepaid,4G smartphone,69,165,28,20,UPI app,0,12.9,330,34,-33.4,6.6,0,1,0.6,0,1,0
IN104332,Airtel,Mumbai,Tier-3,27,Male,Prepaid,5G smartphone,23,167,28,5,UPI app,0,33.7,384,19,-13.8,-10.5,0,0,3.7,0,0,0
IN104333,Jio,Uttar Pradesh,Tier-2,31,Female,Prepaid,4G smartphone,8,99,28,5,Operator app,0,13.4,522,24,14.8,30.7,0,1,2.5,0,0,0
IN104334,Vi,Rajasthan,Rural,36,Female,Prepaid,4G smartphone,17,150,28,0,Retail shop,0,10.2,245,20,1.8,13.0,0,0,2.1,1,2,0
IN104335,Airtel,Bihar,Metro,21,Female,Prepaid,5G smartphone,25,328,56,45,Operator app,0,45.6,120,12,-7.5,-16.2,0,0,2.1,1,2,0
IN104336,Airtel,West Bengal,Rural,40,Female,Prepaid,4G smartphone,15,140,28,6,Retail shop,0,29.1,288,21,-21.1,-21.8,0,0,2.9,0,1,0
IN104337,Airtel,Karnataka,Rural,32,Female,Prepaid,4G smartphone,1,225,84,23,Retail shop,0,30.7,445,25,-26.9,15.8,0,1,3.8,2,2,1
IN104338,Jio,Tamil Nadu,Rural,20,Female,Prepaid,4G smartphone,1,262,28,13,UPI app,1,19.7,298,15,32.1,27.1,1,0,3.5,0,1,0
IN104339,Vi,West Bengal,Tier-3,20,Female,Prepaid,5G smartphone,4,238,28,1,Operator app,0,17.7,372,30,15.7,7.2,0,0,1.7,2,2,1
IN104340,Airtel,Mumbai,Tier-3,31,Male,Postpaid,4G smartphone,21,565,30,8,Auto-debit,1,12.7,267,25,13.9,17.0,0,0,2.1,1,1,0
IN104341,Airtel,Maharashtra,Tier-3,26,Male,Prepaid,4G smartphone,4,236,84,22,Retail shop,1,10.4,326,24,4.7,-1.9,0,1,5.7,0,0,0
IN104342,Jio,Gujarat,Tier-2,39,Female,Prepaid,5G smartphone,6,304,84,4,Retail shop,0,24.7,164,25,-7.4,42.8,1,0,1.1,0,0,0
IN104343,Airtel,Rajasthan,Rural,29,Female,Prepaid,Feature phone,50,151,84,37,UPI app,0,0.2,454,15,-20.5,10.3,1,0,2.3,1,1,1
IN104344,Jio,Delhi,Tier-3,35,Male,Prepaid,5G smartphone,10,159,365,356,Retail shop,0,63.1,450,25,-10.7,14.1,0,0,2.9,0,0,0
IN104345,BSNL,Karnataka,Tier-2,23,Female,Prepaid,5G smartphone,120,187,28,6,Retail shop,0,31.6,585,20,-6.5,14.2,0,1,3.1,0,1,0
IN104346,Jio,Karnataka,Rural,31,Female,Prepaid,Feature phone,5,242,365,258,Retail shop,0,0.3,188,15,-6.5,13.0,0,0,3.5,0,1,0
IN104347,Vi,Maharashtra,Metro,45,Male,Prepaid,Feature phone,2,222,365,86,Retail shop,0,0.6,649,29,-16.3,22.4,1,1,2.3,0,0,0
IN104348,Jio,Mumbai,Rural,30,Male,Postpaid,4G smartphone,16,395,30,8,Operator app,0,12.6,285,20,5.0,-46.0,0,0,1.7,0,0,0
IN104349,Vi,Bihar,Rural,26,Female,Prepaid,4G smartphone,32,164,28,25,UPI app,0,15.8,45,13,15.9,-19.6,1,0,2.7,0,2,0
IN104350,Airtel,Bihar,Tier-2,23,Male,Prepaid,4G smartphone,10,266,56,9,UPI app,0,10.0,519,21,-7.7,16.8,0,0,0.9,1,1,0
IN104351,Airtel,Tamil Nadu,Metro,31,Male,Postpaid,5G smartphone,102,851,30,10,Auto-debit,1,19.2,520,14,0.5,-9.5,0,1,2.5,0,3,0
IN104352,Jio,Uttar Pradesh,Tier-3,46,Female,Prepaid,4G smartphone,33,267,28,30,UPI app,0,25.9,278,23,37.6,13.2,1,1,1.2,0,1,0
IN104353,Airtel,Uttar Pradesh,Metro,18,Female,Prepaid,Feature phone,113,159,28,6,Retail shop,0,0.7,188,24,12.1,10.3,0,1,1.6,1,1,0
IN104354,Vi,Delhi,Rural,31,Female,Prepaid,Feature phone,68,215,28,19,Operator app,0,0.9,0,23,22.1,-8.8,0,0,5.6,0,0,0
IN104355,Jio,Rajasthan,Metro,18,Female,Prepaid,5G smartphone,1,293,84,62,Retail shop,1,26.7,139,19,20.6,27.4,1,1,2.2,0,0,0
IN104356,BSNL,Gujarat,Tier-2,27,Female,Prepaid,Feature phone,51,266,28,17,UPI app,0,0.5,218,24,27.0,-8.2,1,0,2.1,1,1,0
IN104357,Airtel,Tamil Nadu,Metro,34,Female,Prepaid,4G smartphone,4,265,28,14,UPI app,0,20.2,458,22,-2.8,16.2,0,1,2.0,0,0,0
IN104358,Jio,Maharashtra,Rural,18,Female,Prepaid,5G smartphone,78,144,84,62,UPI app,1,23.1,392,21,8.8,18.7,1,0,4.0,0,0,0
IN104359,Jio,Tamil Nadu,Tier-3,27,Male,Prepaid,Feature phone,29,301,28,1,Retail shop,0,0.3,372,22,5.3,-23.3,0,0,2.1,0,0,0
IN104360,Airtel,Karnataka,Rural,34,Male,Prepaid,Feature phone,4,177,28,27,UPI app,0,0.6,279,25,16.9,3.6,1,0,7.5,4,4,1
IN104361,Jio,Tamil Nadu,Rural,33,Male,Prepaid,5G smartphone,51,292,84,38,UPI app,0,24.6,342,21,-12.1,21.2,0,0,1.6,0,0,0
IN104362,Jio,Mumbai,Tier-3,35,Male,Prepaid,4G smartphone,50,212,56,26,Retail shop,0,14.0,453,13,19.0,-30.8,0,0,0.7,0,1,0
IN104363,BSNL,Rajasthan,Tier-2,22,Male,Prepaid,4G smartphone,32,250,28,10,UPI app,0,32.4,433,26,-46.5,-17.9,0,0,2.2,0,0,0
IN104364,Jio,West Bengal,Metro,34,Male,Prepaid,4G smartphone,12,234,365,37,Retail shop,1,11.9,392,20,0.8,-24.0,0,1,3.8,0,3,0
IN104365,Airtel,Bihar,Rural,25,Male,Postpaid,5G smartphone,52,435,30,34,Auto-debit,1,37.1,499,24,-6.8,32.4,0,0,2.0,0,1,0
IN104366,Jio,Delhi,Tier-2,39,Female,Prepaid,4G smartphone,11,346,84,6,UPI app,0,15.2,164,15,-20.2,6.8,1,1,1.4,0,1,1
IN104367,Jio,West Bengal,Rural,18,Male,Postpaid,5G smartphone,3,419,30,7,Auto-debit,0,33.1,184,23,1.0,30.2,0,0,2.3,0,1,1
IN104368,Airtel,Maharashtra,Rural,29,Male,Postpaid,5G smartphone,11,471,30,29,Operator app,0,13.5,470,18,-22.0,-9.3,0,0,3.3,1,0,0
IN104369,Jio,West Bengal,Tier-3,32,Female,Prepaid,Feature phone,21,380,28,21,UPI app,0,0.6,271,25,3.8,41.1,0,0,7.8,4,1,1
IN104370,Airtel,Bihar,Tier-3,45,Female,Postpaid,Feature phone,100,324,30,6,Operator app,0,1.1,304,21,-21.9,-8.1,0,0,2.3,0,0,0
IN104371,Airtel,Tamil Nadu,Rural,32,Female,Prepaid,5G smartphone,18,138,28,3,Retail shop,0,61.8,234,20,-27.5,-35.3,0,0,2.7,0,1,0
IN104372,Jio,Mumbai,Rural,33,Male,Prepaid,4G smartphone,60,213,84,29,Retail shop,0,14.4,262,25,-22.7,-34.9,0,0,8.3,0,3,1
IN104373,Airtel,Delhi,Tier-3,35,Female,Prepaid,4G smartphone,30,118,28,3,UPI app,1,41.1,248,22,-18.5,-15.6,0,0,2.0,2,2,0
IN104374,Jio,Uttar Pradesh,Tier-2,44,Female,Prepaid,4G smartphone,18,301,56,3,UPI app,0,28.4,583,23,-16.7,-3.6,0,0,3.1,0,0,0
IN104375,Airtel,Mumbai,Tier-2,28,Male,Prepaid,5G smartphone,1,190,28,16,Retail shop,0,29.4,362,19,4.9,-6.5,0,0,0.7,1,0,0
IN104376,Jio,Mumbai,Tier-2,18,Male,Prepaid,Feature phone,43,215,28,53,Retail shop,0,1.1,399,26,11.3,-2.0,1,1,1.7,2,1,0
IN104377,Airtel,Mumbai,Rural,18,Male,Prepaid,4G smartphone,9,258,28,4,UPI app,0,14.8,120,24,-31.7,-9.0,1,0,1.8,0,2,1
IN104378,Vi,Karnataka,Tier-3,38,Male,Prepaid,5G smartphone,39,139,365,334,Retail shop,0,39.6,224,15,-12.8,10.4,0,1,3.0,3,3,0
IN104379,Airtel,Mumbai,Rural,34,Male,Postpaid,5G smartphone,17,218,30,17,Auto-debit,0,65.6,226,24,11.4,-41.1,0,0,3.5,0,0,0
IN104380,Jio,Uttar Pradesh,Metro,29,Male,Prepaid,4G smartphone,24,142,56,27,Retail shop,0,12.1,410,19,-7.2,-29.2,0,1,3.3,2,0,0
IN104381,Airtel,West Bengal,Rural,26,Male,Prepaid,4G smartphone,35,211,28,12,Operator app,0,15.0,231,18,19.3,71.9,0,0,2.7,0,1,0
IN104382,Airtel,Karnataka,Tier-2,33,Female,Prepaid,Feature phone,63,337,28,1,Operator app,0,0.2,419,21,-23.7,14.2,1,1,3.1,2,0,0
IN104383,Jio,Mumbai,Tier-3,34,Female,Prepaid,4G smartphone,32,148,56,27,Operator app,0,11.8,94,13,23.8,-37.7,1,0,3.1,0,0,0
IN104384,Vi,Maharashtra,Metro,36,Female,Postpaid,Feature phone,19,996,30,8,Auto-debit,1,0.6,190,22,11.1,-2.8,0,1,1.5,0,0,0
IN104385,Vi,Delhi,Rural,20,Male,Prepaid,5G smartphone,13,187,84,16,Retail shop,0,31.7,115,25,-8.0,-28.9,1,0,5.8,1,1,0
IN104386,Airtel,Gujarat,Tier-3,18,Female,Prepaid,4G smartphone,22,218,365,432,Retail shop,0,21.7,338,20,-20.6,13.0,0,0,1.5,0,0,1
IN104387,Airtel,Tamil Nadu,Tier-2,22,Male,Prepaid,5G smartphone,5,347,56,33,Operator app,0,11.9,184,20,11.8,-8.6,1,0,1.6,0,0,0
IN104388,Jio,Uttar Pradesh,Tier-2,18,Female,Prepaid,Feature phone,29,134,28,4,UPI app,0,0.6,313,17,-18.5,24.6,0,0,2.3,1,1,1
IN104389,Jio,Karnataka,Tier-2,18,Female,Prepaid,4G smartphone,3,314,28,14,UPI app,1,10.4,123,18,-1.1,-23.7,0,0,3.7,2,2,0
IN104390,Airtel,Karnataka,Tier-2,47,Female,Prepaid,4G smartphone,54,131,84,26,UPI app,0,24.6,105,15,14.0,-8.1,1,1,0.3,2,2,0
IN104391,Jio,Mumbai,Metro,18,Female,Prepaid,4G smartphone,10,168,56,11,UPI app,0,9.7,234,14,-11.4,34.9,0,1,1.1,1,1,0
IN104392,Jio,Maharashtra,Tier-2,36,Female,Prepaid,5G smartphone,43,149,28,6,Retail shop,0,50.0,579,23,14.6,19.8,0,1,2.6,1,2,0
IN104393,Jio,Mumbai,Tier-2,41,Female,Postpaid,5G smartphone,9,702,30,17,Operator app,1,15.5,120,18,-3.3,24.5,0,0,3.2,1,1,0
IN104394,Jio,West Bengal,Tier-2,41,Male,Prepaid,5G smartphone,11,312,28,26,UPI app,0,37.0,305,27,8.7,7.7,1,0,2.3,0,0,0
IN104395,Jio,Karnataka,Tier-3,34,Male,Prepaid,4G smartphone,20,289,56,19,UPI app,0,15.9,405,15,-0.3,46.7,1,0,1.8,0,1,1
IN104396,Airtel,Maharashtra,Tier-2,45,Female,Prepaid,5G smartphone,49,243,28,18,UPI app,0,35.2,366,30,25.5,9.1,1,0,3.3,3,1,0
IN104397,Jio,Maharashtra,Metro,49,Female,Prepaid,5G smartphone,3,257,28,11,UPI app,0,28.3,219,16,39.0,6.3,0,1,1.8,2,1,0
